160.150870	80.646615	-0.126790	
161.134903	80.824602	0.178941	
162.026260	80.371300	-0.470467	
162.925393	79.933624	-0.453012	
163.914566	79.786875	-0.147281	
164.906151	79.657414	-0.129826	
165.890719	79.832413	0.175905	
166.878192	79.990201	0.158450	
167.867366	79.843452	-0.147281	
168.858951	79.713990	-0.129826	
169.843519	79.888990	0.175905	
170.729758	80.352219	0.481636	
171.607776	80.830847	0.499091	
172.494014	81.294076	0.481636	
173.372032	81.772704	0.499091	
174.258270	82.235933	0.481636	
175.136288	82.714561	0.499091	
175.988029	83.238525	0.551498	
176.670654	83.969293	0.819447	
177.365930	84.688036	0.801992	
178.048556	85.418804	0.819447	
178.743832	86.137547	0.801992	
179.426457	86.868316	0.819447	
180.121733	87.587058	0.801992	
180.804358	88.317827	0.819447	
181.499635	89.036570	0.801992	
182.182260	89.767338	0.819447	
182.877536	90.486081	0.801992	
183.560161	91.216850	0.819447	
184.176323	92.004469	0.906936	
184.628746	92.896273	1.101316	
185.065534	93.795837	1.118771	
185.517956	94.687641	1.101316	
185.954744	95.587205	1.118771	
186.407167	96.479009	1.101316	
186.843955	97.378573	1.118771	
187.296378	98.270377	1.101316	
187.733166	99.169942	1.118771	
188.185589	100.061745	1.101316	
188.525380	101.002246	1.224101	
188.566334	102.001407	1.529832	
188.589841	103.001131	1.547287	
188.630794	104.000292	1.529832	
188.654302	105.000015	1.547287	
188.484262	105.985452	1.741667	
188.297048	106.967772	1.759122	
188.127008	107.953209	1.741667	
187.939794	108.935528	1.759122	
187.769754	109.920965	1.741667	
187.582540	110.903284	1.759122	
187.412500	111.888721	1.741667	
187.225285	112.871041	1.759122	
187.055246	113.856478	1.741667	
186.868031	114.838797	1.759122	
186.697991	115.824234	1.741667	
186.510777	116.806553	1.759122	
186.340737	117.791990	1.741667	
186.153523	118.774309	1.759122	
185.983483	119.759747	1.741667	
185.796269	120.742066	1.759122	
185.626229	121.727503	1.741667	
185.439015	122.709822	1.759122	
185.268975	123.695259	1.741667	
185.081761	124.677578	1.759122	
184.911721	125.663015	1.741667	
184.724507	126.645335	1.759122	
184.554467	127.630772	1.741667	
184.367253	128.613091	1.759122	
184.197213	129.598528	1.741667	
184.009999	130.580847	1.759122	
183.839959	131.566284	1.741667	
183.652745	132.548604	1.759122	
183.482705	133.534041	1.741667	
183.295491	134.516360	1.759122	
182.989375	135.468354	1.881906	
182.802161	136.450673	1.759122	
182.632121	137.436111	1.741667	
181.968851	138.184491	2.295976	
181.494424	139.064786	2.065109	
180.777038	139.761461	2.370840	
179.800370	139.976218	2.925150	
178.898757	140.408760	2.694282	
177.989731	140.825499	2.711737	
177.088117	141.258041	2.694282	
176.194190	141.706255	2.676827	
175.292576	142.138797	2.694282	
174.398650	142.587010	2.676827	
173.681084	143.283501	2.371097	
172.975784	143.992410	2.353642	
172.258218	144.688900	2.371097	
171.783565	145.569073	2.065367	
171.324347	146.457397	2.047911	
170.977384	147.395276	1.925127	
170.818115	148.382511	1.730747	
170.963379	149.371904	1.425016	
171.399705	150.271693	1.119285	
172.058683	151.023854	0.851336	
173.038365	151.224414	0.201929	
174.021398	151.407843	0.184474	
175.000000	150.000000	0.184474	
